h3_cell,lat,lon,location_name,police_station,violation_count,violations_per_device,unique_vehicles,unique_days,CIS,rank,hotspot_status,hotspot_confidence,cis_violation_density,cis_vehicle_severity,cis_queueing_delay,cis_road_capacity_impact,cis_temporal_persistence,cis_peak_hour_ratio,bpr_delay_min_per_km,expected_n,mean_dwell,chronic_offender_count,peak_ratio,peak_description,road_type,lanes,dominant_vehicle,dominant_violation,gi_z_score,gi_p_value,lisa_label
89601458177ffff,12.9912371,77.4875785,Kamakshipalya / Cell-77ffff,Kamakshipalya,1,1.0,1,1,16.53324504577306,755,NOT_HOTSPOT,0.0,0.0,0.1,0.7242812999077005,0.0031746031746031746,0.0,0.0,0.1080942524685433,0.0004557216063553,99.04607820366608,0.0,0.0,Distributed throughout the day,local,2.0,PASSENGER AUTO,WRONG PARKING | NO PARKING,-0.2852153251177999,0.147,LL
896014581a7ffff,12.9772621,77.4878248,Kamakshipalya / Cell-a7ffff,Kamakshipalya,1,1.0,1,1,10.017982677319981,1652,NOT_HOTSPOT,0.0,0.0,0.0,0.00010548307234821217,0.001058201058201058,0.0,1.0,0.0540334432610336,0.0004557216063553,99.04607820366608,0.0,1.0,Heavy peak-hour concentration (>60%),arterial,3.0,MOTOR CYCLE,WRONG PARKING,-0.4330204079652506,0.007,LL
896014581b7ffff,12.9761329,77.4883794,Jnanabharathi / Cell-b7ffff,Jnanabharathi,2,2.0,2,1,24.836165973929027,175,NOT_HOTSPOT,0.0,0.006369426751592357,0.5,0.7267036581141038,0.009523809523809525,0.0,0.0,0.1082750851362246,0.0009114432127107,99.04607820366608,0.0,0.0,Distributed throughout the day,local,2.0,LGV,WRONG PARKING,-0.4427058146181105,0.003,LL
896014581cbffff,12.990033386056954,77.50297677471264,Kamakshipalya / Cell-cbffff,Kamakshipalya,87,4.142857142857143,84,46,8.915156270484003,1828,EMERGING,0.3,0.02001819836214741,0.12528735632183907,3.36815696392224e-05,0.00997732426303855,0.3,0.2758620689655172,0.0540280831713309,0.0001906172910916,10.0,0.0,0.2758620689655172,Distributed throughout the day,arterial,4.0,CAR,NO PARKING,-0.3002386097612101,0.124,LL
896014581cfffff,12.989282763394504,77.50054767938758,Kamakshipalya / Cell-cfffff,Kamakshipalya,180,13.846153846153848,176,28,8.527398717243702,1930,EMERGING,0.3,0.08182263596276336,0.008333333333333349,0.0007277825448725451,0.04078144078144079,0.18,0.3888888888888889,0.0540798988485746,0.0030579665159745,48.0,0.0,0.3888888888888889,Distributed throughout the day,arterial,4.0,SCOOTER,NO PARKING,-0.3942939289596613,0.02,HL
89601458243ffff,13.0224075,77.5238951,Rajajinagar / Cell-43ffff,Rajajinagar,1,1.0,1,1,18.88294477668052,505,NOT_HOTSPOT,0.0,0.0,0.2,0.24176628645307366,0.0031746031746031746,0.0,1.0,0.072073784129623,0.0004557216063553,99.04607820366608,0.0,1.0,Heavy peak-hour concentration (>60%),collector,2.0,CAR,WRONG PARKING,-0.3159409422320099,0.099,LL
8960145824fffff,13.02553796031746,77.5204541920635,Peenya / Cell-4fffff,Peenya,21,3.5,20,7,18.35788523392369,619,EMERGING,0.3,0.01592356687898089,0.47619047619047616,0.24465646976412506,0.01904761904761905,0.04,0.2857142857142857,0.0722895406419521,0.0015950256222437,99.04607820366608,0.0,0.2857142857142857,Distributed throughout the day,collector,2.0,HGV,WRONG PARKING,-0.3880737449754558,0.025,LL
89601458267ffff,13.0233206,77.512549,Peenya / Cell-67ffff,Peenya,1,1.0,1,1,8.882944776680523,1831,NOT_HOTSPOT,0.0,0.0,0.2,0.24176628645307366,0.0031746031746031746,0.0,0.0,0.072073784129623,0.0004557216063553,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,CAR,WRONG PARKING,-0.3789826474129402,0.032,LL
8960145826bffff,13.0274283,77.51620794166666,Peenya / Cell-6bffff,Peenya,4,1.3333333333333333,4,3,17.11577807842047,700,EMERGING,0.3,0.002123142250530785,0.475,0.2425000554729393,0.005291005291005291,0.013333333333333334,0.25,0.0721285610858029,0.0006076288084738,99.04607820366608,0.0,0.25,Distributed throughout the day,collector,2.0,CAR,WRONG PARKING,-0.3773493237844373,0.032,LL
8960145827bffff,13.024851616666666,77.51982385000001,Peenya / Cell-7bffff,Peenya,6,3.0,6,2,13.499685187303387,1153,EMERGING,0.3,0.012738853503184714,0.4,0.2438225972480931,0.015873015873015872,0.006666666666666667,0.0,0.0722272908098746,0.001367164819066,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,OTHERS,WRONG PARKING,-0.3832299216493577,0.027,LL
89601458293ffff,13.00712801758794,77.52674305728644,Rajajinagar / Cell-93ffff,Rajajinagar,199,18.09090909090909,167,65,24.415173086071263,199,EMERGING,0.3,0.10885929357266937,0.44371859296482413,0.258439241594943,0.11168831168831168,0.4266666666666667,0.1708542713567839,0.0733184451993462,0.0082444181513377,99.04607820366608,5.0,0.1708542713567839,Distributed throughout the day,collector,2.0,LGV,PARKING IN A MAIN ROAD | NO PARKING,0.074549606636964,0.311,HH
8960145829bffff,13.008824514814815,77.52677219074074,Rajajinagar / Cell-9bffff,Rajajinagar,162,20.25,133,45,21.509772133792886,327,EMERGING,0.3,0.12261146496815287,0.26358024691358023,0.2543494959380071,0.1253968253968254,0.29333333333333333,0.3271604938271605,0.0730131395615067,0.0087582072246582,94.0,4.0,0.3271604938271605,Distributed throughout the day,collector,2.0,CAR,NO PARKING,0.0633508431518024,0.318,HH
896014582c3ffff,13.01535745,77.5289142,Rajajinagar / Cell-c3ffff,Rajajinagar,2,2.0,2,1,12.157967976830303,1338,EMERGING,0.3,0.006369426751592357,0.35,0.24279375825916755,0.009523809523809525,0.0,0.0,0.0721504864386259,0.0009114432127107,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,CAR,PARKING IN A MAIN ROAD | WRONG PARKING | NO PARKING,0.003694527429937,0.366,LH
896014582c7ffff,13.0155316,77.5235756,Rajajinagar / Cell-c7ffff,Rajajinagar,1,1.0,1,1,20.542046093906915,394,NOT_HOTSPOT,0.0,0.0,0.3,0.7247213523143934,0.0031746031746031746,0.0,0.0,0.1081271030396981,0.0004557216063553,99.04607820366608,0.0,0.0,Distributed throughout the day,local,2.0,VAN,NO PARKING | PARKING IN A MAIN ROAD,0.120245030157185,0.263,LH
896014582cbffff,13.020636766666668,77.52872723333333,Rajajinagar / Cell-cbffff,Rajajinagar,3,1.0,3,3,27.342046093906912,115,NOT_HOTSPOT,0.0,0.0,0.3,0.7247213523143934,0.0031746031746031746,0.013333333333333334,0.6666666666666666,0.1081271030396981,0.0004557216063553,99.04607820366608,0.0,0.6666666666666666,Heavy peak-hour concentration (>60%),local,2.0,LGV,WRONG PARKING,0.0021891665582194,0.367,LH
896014582d3ffff,13.014800111320756,77.5301957716981,Rajajinagar / Cell-d3ffff,Rajajinagar,53,6.625,49,17,14.446363865081347,1015,EMERGING,0.3,0.035828025477707005,0.2924528301886792,0.2459765576333488,0.03888888888888889,0.10666666666666667,0.1132075471698113,0.0723880871782713,0.0030191556421042,99.04607820366608,1.0,0.1132075471698113,Distributed throughout the day,collector,2.0,CAR,WRONG PARKING,0.1771106085255296,0.224,LH
896014582dbffff,13.017413388397792,77.53148701546962,Rajajinagar / Cell-dbffff,Rajajinagar,362,32.90909090909091,290,56,18.94040938584575,494,EMERGING,0.3,0.20324261725535608,0.2654696132596685,0.026299335198876263,0.20577200577200574,0.36666666666666664,0.1270718232044199,0.0559888535485659,0.0229398647860129,151.5,14.0,0.1270718232044199,Distributed throughout the day,arterial,2.0,CAR,WRONG PARKING,-0.2878426952831295,0.138,HL
89601458353ffff,13.012399,77.504907,Peenya / Cell-53ffff,Peenya,1,1.0,1,1,18.537645151982034,549,NOT_HOTSPOT,0.0,0.0,0.2,0.7245013052181493,0.0031746031746031746,0.0,0.0,0.1081106761944346,0.0004557216063553,99.04607820366608,0.0,0.0,Distributed throughout the day,local,2.0,OTHERS,WRONG PARKING,-0.2468980613157116,0.227,LL
89601458367ffff,13.014125075675675,77.49171862162162,Kamakshipalya / Cell-67ffff,Kamakshipalya,37,9.25,36,6,10.80640366284559,1536,EMERGING,0.3,0.052547770700636945,0.15675675675675677,0.24603186616287967,0.05555555555555555,0.03333333333333333,0.027027027027027,0.0723922160428274,0.004215424858787,99.04607820366608,0.0,0.027027027027027,Distributed throughout the day,collector,2.0,CAR,WRONG PARKING,-0.163161233348773,0.384,HL
89601458377ffff,13.014156523809524,77.49303317142858,Kamakshipalya / Cell-77ffff,Kamakshipalya,21,10.5,21,3,9.90151786023321,1685,EMERGING,0.3,0.06050955414012739,0.11904761904761903,0.24610561700316788,0.06349206349206349,0.013333333333333334,0.0,0.0723977216534996,0.0047850768667312,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,SCOOTER,WRONG PARKING,-0.1590708756655043,0.393,HL
896014583c3ffff,13.01001624736842,77.5062638736842,Peenya / Cell-c3ffff,Peenya,19,3.1666666666666665,18,14,14.544582726771239,988,NOT_HOTSPOT,0.0,0.013800424628450105,0.22631578947368416,0.24342054373177954,0.01693121693121693,0.08666666666666667,0.3684210526315789,0.0721972769127914,0.0016318592920123,112.0,0.0,0.3684210526315789,Distributed throughout the day,collector,2.0,PASSENGER AUTO,NO PARKING,-0.2678895436364906,0.187,LL
896014583cbffff,13.01103836923077,77.50664908461539,Peenya / Cell-cbffff,Peenya,26,4.333333333333333,23,11,17.16333623849996,691,NOT_HOTSPOT,0.0,0.021231422505307854,0.3653846153846154,0.24157869374452304,0.024338624338624337,0.06666666666666667,0.3461538461538461,0.0720597800530025,0.0002193194349227,11.0,0.0,0.3461538461538461,Distributed throughout the day,collector,2.0,BUS (BMTC/KSRTC),WRONG PARKING,-0.2791935037139123,0.158,LL
896014583cfffff,13.0119448375,77.5052530375,Peenya / Cell-cfffff,Peenya,8,2.6666666666666665,8,3,20.633270706790107,390,NOT_HOTSPOT,0.0,0.010615711252653927,0.275,0.7264097692895609,0.013756613756613755,0.013333333333333334,0.0,0.1082531458953628,0.0012152576169476,99.04607820366608,0.0,0.0,Distributed throughout the day,local,2.0,OTHERS,WRONG PARKING,-0.2630451891517976,0.197,LL
89601458407ffff,12.9763292,77.5291605,Vijayanagara / Cell-07ffff,Vijayanagara,1,1.0,1,1,8.882944776680523,1831,NOT_HOTSPOT,0.0,0.0,0.2,0.24176628645307366,0.0031746031746031746,0.0,0.0,0.072073784129623,0.0004557216063553,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,CAR,PARKING IN A MAIN ROAD | WRONG PARKING,-0.3324694250694989,0.071,LL
8960145840bffff,12.98228020008758,77.5316458331451,Kamakshipalya / Cell-0bffff,Kamakshipalya,16,3.2,16,14,5.120753196082474,2256,NOT_HOTSPOT,0.0,0.014012738853503185,0.11875,0.0010812600467684967,0.017142857142857144,0.08666666666666667,0.125,0.0541062864734371,0.0014583091403371,99.04607820366608,0.0,0.125,Distributed throughout the day,arterial,2.0,CAR,NO PARKING,-0.388313097991606,0.025,LL
89601458413ffff,12.9758764,77.53323928461539,Vijayanagara / Cell-13ffff,Vijayanagara,13,2.1666666666666665,13,7,9.742969777875043,1704,NOT_HOTSPOT,0.0,0.007430997876857749,0.1307692307692307,0.24223092591886441,0.010582010582010581,0.04,0.1538461538461538,0.0721084701615595,0.0009873968137699,99.04607820366608,0.0,0.1538461538461538,Distributed throughout the day,collector,2.0,CAR,WRONG PARKING,-0.2464809309756498,0.228,LL
89601458417ffff,12.975835207352942,77.53118653235295,Vijayanagara / Cell-17ffff,Vijayanagara,68,4.25,67,20,10.059512918615173,1645,NOT_HOTSPOT,0.0,0.020700636942675158,0.08676470588235294,0.24296819709135026,0.023809523809523808,0.12666666666666668,0.1323529411764706,0.0721635085586771,0.0019368168270102,99.04607820366608,0.0,0.1323529411764706,Distributed throughout the day,collector,2.0,SCOOTER,WRONG PARKING,-0.4028486599549314,0.016,LL
8960145841bffff,12.98076509184354,77.53513512449445,Vijayanagara / Cell-1bffff,Vijayanagara,5,2.5,5,2,16.575390079938497,747,NOT_HOTSPOT,0.0,0.009554140127388535,0.5599999999999999,0.2439696859805464,0.012698412698412698,0.006666666666666667,0.0,0.0722382712040232,0.0011393040158883,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,PRIVATE BUS,WRONG PARKING,-0.3049002902086679,0.116,LL
8960145842fffff,12.9815561,77.5200529,Kamakshipalya / Cell-2fffff,Kamakshipalya,1,1.0,1,1,18.537645151982034,549,NOT_HOTSPOT,0.0,0.0,0.2,0.7245013052181493,0.0031746031746031746,0.0,0.0,0.1081106761944346,0.0004557216063553,99.04607820366608,0.0,0.0,Distributed throughout the day,local,2.0,CAR,WRONG PARKING,-0.1655404389588912,0.375,LL
89601458433ffff,12.9763103,77.52544147142858,Vijayanagara / Cell-33ffff,Vijayanagara,14,4.666666666666667,14,3,6.396511176269977,2153,NOT_HOTSPOT,0.0,0.023354564755838643,0.021428571428571443,0.24269584493219257,0.026455026455026457,0.013333333333333334,0.0,0.0721431770621383,0.0021267008296583,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,SCOOTER,WRONG PARKING,-0.3874383393407683,0.025,LL
89601458443ffff,12.986296236168624,77.53722612540223,Kamakshipalya / Cell-43ffff,Kamakshipalya,75,9.375,69,13,16.396925132242103,775,EMERGING,0.3,0.05334394904458599,0.11866666666666666,0.24557108221113463,0.05634920634920635,0.08,0.6133333333333333,0.0723578178307882,0.0042723900595814,99.04607820366608,1.0,0.6133333333333333,Heavy peak-hour concentration (>60%),collector,2.0,CAR,WRONG PARKING,-0.2072044644047651,0.309,HL
8960145844bffff,12.988807202169468,77.5375768015784,Vijayanagara / Cell-4bffff,Vijayanagara,309,9.65625,289,58,15.872724093173476,828,EMERGING,0.3,0.05513535031847134,0.0838187702265372,0.2422485123685365,0.05813492063492064,0.38,0.3300970873786408,0.0721097830163639,0.0011699752460441,26.33333333333333,1.0,0.3300970873786408,Distributed throughout the day,collector,2.0,SCOOTER,WRONG PARKING,-0.201422372521513,0.319,HL
89601458453ffff,12.984624241630092,77.53708446301687,Kamakshipalya / Cell-53ffff,Kamakshipalya,18,3.0,18,9,14.502309856020126,1009,EMERGING,0.3,0.012738853503184714,0.17777777777777776,0.242842719572819,0.015873015873015872,0.05333333333333334,0.5,0.0721541414740114,0.001367164819066,99.04607820366608,0.0,0.5,Moderate peak-hour concentration (40-60%),collector,2.0,CAR,WRONG PARKING,-0.1887683086374376,0.332,LL
89601458457ffff,12.98172672477932,77.53411630241344,Kamakshipalya / Cell-57ffff,Kamakshipalya,4,2.0,4,2,2.3811363796026583,2403,NOT_HOTSPOT,0.0,0.006369426751592357,0.1,0.0006188450644519783,0.009523809523809525,0.006666666666666667,0.0,0.0540717665025232,0.0009114432127107,99.04607820366608,0.0,0.0,Distributed throughout the day,arterial,2.0,MOTOR CYCLE,NO PARKING,-0.280166611578147,0.158,LL
8960145845bffff,12.987657132141004,77.53763106980134,Vijayanagara / Cell-5bffff,Vijayanagara,301,9.40625,260,67,18.078358496015394,634,EMERGING,0.3,0.05354299363057325,0.13388704318936878,0.24966152495524402,0.05654761904761905,0.44,0.3820598006644518,0.0726631755072291,0.0078551680784396,181.5,8.0,0.3820598006644518,Distributed throughout the day,collector,2.0,CAR,WRONG PARKING,-0.1989992333761581,0.323,HL
89601458463ffff,12.98547299614544,77.52689029260446,Kamakshipalya / Cell-63ffff,Kamakshipalya,21,1.6153846153846154,21,17,8.80757933559249,1900,NOT_HOTSPOT,0.0,0.0039196472317491425,0.18571428571428578,0.0006442429047731095,0.007081807081807082,0.10666666666666667,0.3809523809523809,0.0540736624893374,0.0007361656718048,99.04607820366608,0.0,0.3809523809523809,Distributed throughout the day,arterial,2.0,CAR,WRONG PARKING,-0.178160251597425,0.345,LL
89601458467ffff,12.98525591325208,77.52425270651302,Kamakshipalya / Cell-67ffff,Kamakshipalya,6,1.2,6,5,7.04290345153777,2083,NOT_HOTSPOT,0.0,0.001273885350318471,0.25,0.0005528158889904295,0.0044444444444444444,0.02666666666666667,0.1666666666666666,0.0540668373256938,0.0005468659276264,99.04607820366608,0.0,0.1666666666666666,Distributed throughout the day,arterial,2.0,SCOOTER,NO PARKING,-0.1955282643999962,0.327,LL
89601458473ffff,12.983758462734656,77.52910524993358,Kamakshipalya / Cell-73ffff,Kamakshipalya,55,5.5,50,29,6.465043720948108,2146,EMERGING,0.3,0.028662420382165606,0.09636363636363639,0.001190394335932097,0.031746031746031744,0.18666666666666668,0.1454545454545454,0.0541144335115559,0.0017208140278551,68.0,1.0,0.1454545454545454,Distributed throughout the day,arterial,2.0,SCOOTER,NO PARKING,-0.4256682169647446,0.007,LL
89601458477ffff,12.984391585586796,77.526221185,Kamakshipalya / Cell-77ffff,Kamakshipalya,2,1.0,2,2,14.59551244175633,981,NOT_HOTSPOT,0.0,0.0,0.0,0.7240613363735308,0.0031746031746031746,0.006666666666666667,0.0,0.1080778318613138,0.0004557216063553,99.04607820366608,0.0,0.0,Distributed throughout the day,local,2.0,SCOOTER,WRONG PARKING,-0.3042822377957063,0.12,LL
89601458483ffff,12.971038504123712,77.53685030412372,Vijayanagara / Cell-83ffff,Vijayanagara,97,8.083333333333334,94,16,10.756295748360722,1549,EMERGING,0.3,0.0451167728237792,0.01752577319587627,0.24376131852462368,0.048148148148148155,0.1,0.268041237113402,0.0722227162614004,0.0036837496513724,99.04607820366608,0.0,0.268041237113402,Distributed throughout the day,collector,2.0,SCOOTER,WRONG PARKING,0.0068723101781579,0.363,HH
8960145848bffff,12.97450925,77.5364594,Vijayanagara / Cell-8bffff,Vijayanagara,2,1.0,2,2,6.946678039207871,2092,NOT_HOTSPOT,0.0,0.0,0.1,0.24161961624610778,0.0031746031746031746,0.006666666666666667,0.0,0.0720628349790288,0.0004557216063553,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,CAR,WRONG PARKING,-0.0843629537644442,0.486,LL
89601458493ffff,12.968840871206709,77.53697829739298,Vijayanagara / Cell-93ffff,Vijayanagara,580,13.80952380952381,515,97,18.936172004452008,495,EMERGING,0.3,0.08158932362754019,0.028965517241379322,0.24454670915678098,0.08450491307634166,0.64,0.3758620689655172,0.0722813468482432,0.0045621071667938,71.8,13.0,0.3758620689655172,Distributed throughout the day,collector,2.0,SCOOTER,WRONG PARKING,0.2537776052065914,0.171,HH
89601458497ffff,12.96772227310852,77.53594500530613,Vijayanagara / Cell-97ffff,Vijayanagara,371,10.911764705882351,344,82,17.660998315674966,666,EMERGING,0.3,0.063132259273136,0.08301886792452828,0.2425062422393396,0.0661064425770308,0.54,0.3180592991913746,0.0721290229371796,0.0014559797204854,29.0,4.0,0.3180592991913746,Distributed throughout the day,collector,2.0,SCOOTER,NO PARKING,0.335332589638732,0.136,HH
8960145849bffff,12.97253029535594,77.53798020957785,Vijayanagara / Cell-9bffff,Vijayanagara,538,13.121951219512194,492,95,20.509905148942583,399,EMERGING,0.3,0.07720988037905856,0.10929368029739779,0.2473666053615377,0.08013937282229965,0.6266666666666667,0.3977695167286245,0.0724918563228298,0.006194526500637,102.6,8.0,0.3977695167286245,Distributed throughout the day,collector,2.0,CAR,WRONG PARKING,-0.1046545429189735,0.478,HL
896014584a3ffff,12.97194145,77.52737815,Vijayanagara / Cell-a3ffff,Vijayanagara,4,1.3333333333333333,4,2,6.0324803666998275,2180,NOT_HOTSPOT,0.0,0.002123142250530785,0.05,0.24166850322024055,0.005291005291005291,0.006666666666666667,0.0,0.0720664844648579,0.0006076288084738,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,SCOOTER,NO PARKING,-0.1485851975178637,0.413,LL
896014584c3ffff,12.979182763157894,77.54030331315789,Magadi Road / Cell-c3ffff,Magadi Road,38,3.4545454545454546,37,20,7.913264953995583,2007,EMERGING,0.3,0.01563404748118124,0.16578947368421057,0.0013496698930735808,0.01875901875901876,0.12666666666666668,0.2631578947368421,0.0541263236704177,0.001574311003773,99.04607820366608,0.0,0.2631578947368421,Distributed throughout the day,arterial,2.0,CAR,WRONG PARKING,-0.2005982718074958,0.321,LL
896014584c7ffff,12.9764879,77.5365536,Vijayanagara / Cell-c7ffff,Vijayanagara,2,2.0,2,2,17.871990916361774,650,NOT_HOTSPOT,0.0,0.006369426751592357,0.15,0.7251615719024078,0.009523809523809525,0.006666666666666667,0.0,0.1081599660911889,0.0009114432127107,99.04607820366608,0.0,0.0,Distributed throughout the day,local,2.0,SCOOTER,WRONG PARKING,-0.2636214704032847,0.199,LL
896014584cfffff,12.980320179412184,77.53754316264931,Vijayanagara / Cell-cfffff,Vijayanagara,22,2.75,21,11,7.183553230255413,2061,NOT_HOTSPOT,0.0,0.011146496815286623,0.20909090909090908,0.0011969214460433716,0.014285714285714285,0.06666666666666667,0.1818181818181818,0.0541149207701003,0.0012532344174772,99.04607820366608,0.0,0.1818181818181818,Distributed throughout the day,arterial,2.0,CAR,NO PARKING,-0.2849576038645484,0.151,LL
896014584d3ffff,12.9758931,77.54224225454544,Vijayanagara / Cell-d3ffff,Vijayanagara,11,5.5,11,3,16.548533712746934,752,NOT_HOTSPOT,0.0,0.028662420382165606,0.018181818181818167,0.24294065150163105,0.031746031746031744,0.013333333333333334,1.0,0.072161452239154,0.0025064688349544,99.04607820366608,0.0,1.0,Heavy peak-hour concentration (>60%),collector,2.0,SCOOTER,NO PARKING,0.552009695389807,0.078,LH
896014584d7ffff,12.973849266666669,77.53909370000001,Vijayanagara / Cell-d7ffff,Vijayanagara,3,1.5,3,2,18.414582809588158,613,EMERGING,0.3,0.0031847133757961785,0.16666666666666666,0.24198634399775806,0.006349206349206349,0.006666666666666667,1.0,0.0720902117548782,0.000683582409533,99.04607820366608,0.0,1.0,Heavy peak-hour concentration (>60%),collector,2.0,CAR,WRONG PARKING,-0.0883979087630146,0.492,LL
