h3_cell,forecast_method,predicted_violations_next_week,predicted_lower,predicted_upper,trend_direction,trend_slope,forecast_confidence,CIS,hotspot_status,police_station,location_name,lat,lon,trend_multiplier,predicted_risk,risk_category
8961892cb83ffff,trend_classifier,7,0,0,STABLE,0.29999999999999943,0.5,24.23870107705793,EMERGING,Kodigehalli,Kodigehalli / Cell-83ffff,13.053888733018868,77.59269975754717,1.0,24.23870107705793,LOW
89618926393ffff,trend_classifier,10,0,0,FALLING,-1.4000000000000026,0.5,16.16383578260149,CONFIRMED_HIGH,Electronic City,Electronic City / Cell-93ffff,12.841089501886792,77.64950431603773,0.7,11.31468504782104,MINIMAL
8961892c357ffff,trend_classifier,25,0,0,RISING,5.6,0.5,5.697389154635106,EMERGING,Hennuru,Hennuru / Cell-57ffff,13.064032406666666,77.65092554666667,1.3,7.406605901025638,MINIMAL
896189252afffff,trend_classifier,10,0,0,RISING,2.1999999999999997,0.5,17.861845460732134,NOT_HOTSPOT,Jeevanbheemanagar,Jeevanbheemanagar / Cell-afffff,12.95882942788634,77.65975982445451,1.3,23.220399098951773,LOW
8960145a273ffff,trend_classifier,19,0,0,STABLE,0.2999999999999965,0.5,16.060932108089894,EMERGING,Vijayanagara,Vijayanagara / Cell-73ffff,12.969245338235297,77.54570752058824,1.0,16.060932108089894,MINIMAL
8960145b013ffff,trend_classifier,1,0,0,STABLE,-4.560996529153787e-17,0.5,10.66587208442884,EMERGING,Sheshadripuram,Sheshadripuram / Cell-13ffff,12.991203325714284,77.57486810857144,1.0,10.66587208442884,MINIMAL
89618925ca7ffff,trend_classifier,4,0,0,RISING,0.6999999999999998,0.5,8.130447068815144,EMERGING,Mico Layout,Mico Layout / Cell-a7ffff,12.916697833333334,77.61060822222223,1.3,10.569581189459688,MINIMAL
8960145b0cfffff,trend_classifier,3,0,0,RISING,0.29999999999999993,0.5,15.364096938651723,EMERGING,Sheshadripuram,Sheshadripuram / Cell-cfffff,12.996188496428571,77.57985256428572,1.3,19.973326020247242,MINIMAL
8960145809bffff,trend_classifier,0,0,0,FALLING,-12.999999999999998,0.5,1.8383724920691824,EMERGING,Kamakshipalya,Kamakshipalya / Cell-9bffff,12.987036093333334,77.52065496666667,0.7,1.2868607444484277,MINIMAL
8961892549bffff,trend_classifier,0,0,0,FALLING,-2.0000000000000004,0.5,13.884062406109448,NOT_HOTSPOT,HAL Old Airport,HAL Old Airport / Cell-9bffff,12.918765928571428,77.68589522857143,0.7,9.718843684276614,MINIMAL
89618925aabffff,trend_classifier,0,0,0,STABLE,-7.850462293418875e-17,0.5,8.94961144334719,NOT_HOTSPOT,Ashok Nagar,Ashok Nagar / Cell-abffff,12.95977175,77.60232675,1.0,8.94961144334719,MINIMAL
8961892487bffff,trend_classifier,7,0,0,RISING,1.1999999999999997,0.5,6.248327930159214,NOT_HOTSPOT,K.S. Layout,K.S. Layout / Cell-7bffff,12.897161319354838,77.57111558387096,1.3,8.122826309206978,MINIMAL
8961892ea87ffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,24.5508504856672,NOT_HOTSPOT,Banaswadi,Banaswadi / Cell-87ffff,13.0058252,77.6384355,0.8,19.640680388533763,MINIMAL
8961892409bffff,trend_classifier,0,0,0,STABLE,-7.850462293418875e-17,0.5,14.230510931356315,EMERGING,Hulimavu,Hulimavu / Cell-9bffff,12.8826082,77.6380986,1.0,14.230510931356315,MINIMAL
8961892e28fffff,trend_classifier,15,0,0,RISING,2.3000000000000003,0.5,13.36346486541246,EMERGING,K.R. Pura,K.R. Pura / Cell-8fffff,13.01020333947853,77.69742347748466,1.3,17.3725043250362,MINIMAL
89601459137ffff,trend_classifier,29,0,0,RISING,6.400000000000001,0.5,11.130718386540082,EMERGING,Peenya,Peenya / Cell-37ffff,13.035575139583331,77.51446021770833,1.3,14.469933902502106,MINIMAL
8960145b3abffff,trend_classifier,7,0,0,STABLE,0.0999999999999987,0.5,15.704569297981587,EMERGING,Malleshwaram,Malleshwaram / Cell-abffff,13.003890545353332,77.55349045734847,1.0,15.704569297981587,MINIMAL
8961892ce57ffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,4.87707852541898,NOT_HOTSPOT,Hennuru,Hennuru / Cell-57ffff,13.0573646,77.6274147,0.8,3.9016628203351846,MINIMAL
8961892ecb3ffff,trend_classifier,12,0,0,RISING,1.7999999999999996,0.5,15.268852606669226,EMERGING,Jeevanbheemanagar,Jeevanbheemanagar / Cell-b3ffff,12.96949486062541,77.64773862418245,1.3,19.849508388669996,MINIMAL
89618924ec7ffff,trend_classifier,10,0,0,STABLE,0.8999999999999974,0.5,11.866293236144514,EMERGING,J.P. Nagar,J.P. Nagar / Cell-c7ffff,12.89490827012987,77.59913459545454,1.0,11.866293236144514,MINIMAL
8961892c837ffff,trend_classifier,1,0,0,STABLE,-1.570092458683775e-16,0.5,4.316177010389335,NOT_HOTSPOT,Hebbala,Hebbala / Cell-37ffff,13.042188775,77.594050175,1.0,4.316177010389335,MINIMAL
89618925a4fffff,trend_classifier,7,0,0,RISING,0.4999999999999989,0.5,26.624704735081234,EMERGING,Ashok Nagar,Ashok Nagar / Cell-4fffff,12.973437534375,77.6087324078125,1.3,34.612116155605605,LOW
89601459c4fffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,18.537645151982037,NOT_HOTSPOT,Peenya,Peenya / Cell-4fffff,13.0420384,77.5051426,0.8,14.83011612158563,MINIMAL
896189254b3ffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,0.0179826773199801,NOT_HOTSPOT,Bellandur,Bellandur / Cell-b3ffff,12.9145101,77.6762358,0.8,0.01438614185598408,MINIMAL
8961892e197ffff,trend_classifier,0,0,0,STABLE,-5.909437655256903e-17,0.5,13.150850940158998,NOT_HOTSPOT,Banaswadi,Banaswadi / Cell-97ffff,12.973665666666667,77.6739698,1.0,13.150850940158998,MINIMAL
8960145910bffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,30.900556905986896,NOT_HOTSPOT,Peenya,Peenya / Cell-0bffff,13.0432662,77.5251378,0.8,24.72044552478952,LOW
8961892cb93ffff,trend_classifier,22,0,0,RISING,4.7,0.5,10.497380180694227,EMERGING,Kodigehalli,Kodigehalli / Cell-93ffff,13.050524343049329,77.59307620493274,1.3,13.646594234902496,MINIMAL
89618925c4bffff,insufficient_data,4,0,0,UNKNOWN,0.0,0.1,9.215824396642702,NOT_HOTSPOT,Adugodi,Adugodi / Cell-4bffff,12.93615735,77.625133375,0.8,7.372659517314162,MINIMAL
89601458653ffff,trend_classifier,3,0,0,RISING,0.9999999999999994,0.5,18.274702201953147,NOT_HOTSPOT,Rajajinagar,Rajajinagar / Cell-53ffff,13.00645654,77.54361634,1.3,23.757112862539092,LOW
896014582d3ffff,trend_classifier,9,0,0,RISING,2.3,0.5,14.446363865081349,EMERGING,Rajajinagar,Rajajinagar / Cell-d3ffff,13.014800111320756,77.5301957716981,1.3,18.780273024605755,MINIMAL
89601459873ffff,trend_classifier,0,0,0,FALLING,-2.0,0.5,13.78836400334813,NOT_HOTSPOT,No Police Station,No Police Station / Cell-73ffff,13.05246045,77.4853853,0.7,9.65185480234369,MINIMAL
8960145b627ffff,trend_classifier,11,0,0,RISING,2.8000000000000003,0.5,13.229110367323582,EMERGING,Sadashivanagar,Sadashivanagar / Cell-27ffff,12.999318213636364,77.58376786818182,1.3,17.197843477520657,MINIMAL
89618925dafffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,18.537645151982037,NOT_HOTSPOT,J.P. Nagar,J.P. Nagar / Cell-afffff,12.9118743,77.5902449,0.8,14.83011612158563,MINIMAL
896014594a7ffff,trend_classifier,0,0,0,FALLING,-2.0,0.5,14.43647595006019,NOT_HOTSPOT,Yeshwanthpura,Yeshwanthpura / Cell-a7ffff,13.02196496,77.55327714,0.7,10.105533165042132,MINIMAL
8961892096bffff,trend_classifier,2,0,0,RISING,1.8999999999999997,0.5,13.332882675481445,EMERGING,HAL Old Airport,HAL Old Airport / Cell-6bffff,12.9437021283405,77.6972332745088,1.3,17.332747478125878,MINIMAL
8960169603bffff,trend_classifier,1,0,0,STABLE,-3.2853043354112167e-16,0.5,9.883736135690269,NOT_HOTSPOT,Yelahanka,Yelahanka / Cell-3bffff,13.098139,77.56946184,1.0,9.883736135690269,MINIMAL
8960145a20bffff,trend_classifier,3,0,0,STABLE,-9.202586942270756e-16,0.5,24.08502239497345,NOT_HOTSPOT,Magadi Road,Magadi Road / Cell-0bffff,12.96662785915493,77.5478800028169,1.0,24.08502239497345,LOW
8960169106fffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,14.8917483324706,NOT_HOTSPOT,Devanahalli Airport,Devanahalli Airport / Cell-6fffff,13.2645843,77.7187993,0.8,11.91339866597648,MINIMAL
8960145a2bbffff,trend_classifier,0,0,0,STABLE,-2.0083673326242142e-16,0.5,10.11121947710725,EMERGING,Byatarayanapura,Byatarayanapura / Cell-bbffff,12.955975244680852,77.54639855106383,1.0,10.11121947710725,MINIMAL
8960145a56bffff,insufficient_data,3,0,0,UNKNOWN,0.0,0.1,6.067362527193074,NOT_HOTSPOT,Banashankari,Banashankari / Cell-6bffff,12.9295268,77.53503976666667,0.8,4.853890021754459,MINIMAL
8960145a61bffff,trend_classifier,2,0,0,RISING,0.39999999999999974,0.5,11.923634527064294,NOT_HOTSPOT,Basavanagudi,Basavanagudi / Cell-1bffff,12.948976042857142,77.56779007142858,1.3,15.500724885183583,MINIMAL
89618925c93ffff,insufficient_data,4,0,0,UNKNOWN,0.0,0.1,18.34511350198484,NOT_HOTSPOT,HSR Layout,HSR Layout / Cell-93ffff,12.91717895,77.624711175,0.8,14.676090801587874,MINIMAL
8961892400bffff,trend_classifier,9,0,0,FALLING,-1.9999999999999991,0.5,20.74728673158749,CONFIRMED_HIGH,Hulimavu,Hulimavu / Cell-0bffff,12.891951866666666,77.63200597083333,0.7,14.523100712111242,MINIMAL
89618925b0fffff,trend_classifier,22,0,0,RISING,1.999999999999997,0.5,13.466124600518988,EMERGING,City Market,City Market / Cell-0fffff,12.958079977618851,77.58229538146786,1.3,17.505961980674684,MINIMAL
89618927243ffff,trend_classifier,0,0,0,STABLE,-7.850462293418875e-17,0.5,6.946678039207871,NOT_HOTSPOT,Bellandur,Bellandur / Cell-43ffff,12.91662735,77.69908530000001,1.0,6.946678039207871,MINIMAL
89618924e2bffff,trend_classifier,8,0,0,RISING,2.0000000000000004,0.5,11.213063612693066,NOT_HOTSPOT,J.P. Nagar,J.P. Nagar / Cell-2bffff,12.900221636956523,77.58586433913044,1.3,14.576982696500986,MINIMAL
8961892cb33ffff,trend_classifier,1,0,0,STABLE,0.09999999999999995,0.5,17.151137146496406,NOT_HOTSPOT,Kodigehalli,Kodigehalli / Cell-33ffff,13.05886001,77.58186507,1.0,17.151137146496406,MINIMAL
89618921b37ffff,trend_classifier,1,0,0,STABLE,-1.570092458683775e-16,0.5,5.72477192469851,EMERGING,K.R. Pura,K.R. Pura / Cell-37ffff,13.003547775,77.72405764999999,1.0,5.72477192469851,MINIMAL
8960145b6b3ffff,trend_classifier,4,0,0,STABLE,-0.6000000000000003,0.5,7.217612166003626,NOT_HOTSPOT,High ground,High ground / Cell-b3ffff,12.991625873076924,77.5939192474359,1.0,7.217612166003626,MINIMAL
8960145a453ffff,insufficient_data,3,0,0,UNKNOWN,0.0,0.1,5.007248254555155,NOT_HOTSPOT,Banashankari,Banashankari / Cell-53ffff,12.9299587,77.56735353333333,0.8,4.005798603644124,MINIMAL
896189209a3ffff,trend_classifier,0,0,0,FALLING,-6.100000000000005,0.5,14.571592830447692,CONFIRMED_HIGH,Bellandur,Bellandur / Cell-a3ffff,12.926091689901398,77.69484186010597,0.7,10.200114981313384,MINIMAL
8960145848bffff,trend_classifier,0,0,0,STABLE,-7.850462293418875e-17,0.5,6.946678039207871,NOT_HOTSPOT,Vijayanagara,Vijayanagara / Cell-8bffff,12.97450925,77.5364594,1.0,6.946678039207871,MINIMAL
8960145b0dbffff,trend_classifier,5,0,0,RISING,1.3,0.5,14.790601315516849,EMERGING,High ground,High ground / Cell-dbffff,12.995620192773435,77.58473094286411,1.3,19.227781710171904,MINIMAL
89601690d53ffff,insufficient_data,4,0,0,UNKNOWN,0.0,0.1,9.681610412013844,NOT_HOTSPOT,Chikkajala,Chikkajala / Cell-53ffff,13.1868307,77.6395723,0.8,7.745288329611076,MINIMAL
89618925bd7ffff,trend_classifier,5,0,0,RISING,0.8999999999999998,0.5,17.638978541740137,EMERGING,Wilson Garden,Wilson Garden / Cell-d7ffff,12.953941897619048,77.59331144761904,1.3,22.93067210426218,LOW
8961892718fffff,trend_classifier,6,0,0,RISING,0.7999999999999997,0.5,13.332824164013765,EMERGING,Electronic City,Electronic City / Cell-8fffff,12.875634561904764,77.67086564920635,1.3,17.332671413217895,MINIMAL
89618925acfffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,8.882944776680523,NOT_HOTSPOT,Ashok Nagar,Ashok Nagar / Cell-cfffff,12.9652864,77.6142947,0.8,7.106355821344419,MINIMAL
89618920b3bffff,trend_classifier,5,0,0,FALLING,-0.8000000000000018,0.5,9.004959769829055,EMERGING,HAL Old Airport,HAL Old Airport / Cell-3bffff,12.956874923160198,77.69902669805614,0.7,6.303471838880339,MINIMAL
896189256abffff,trend_classifier,1,0,0,STABLE,1.1011533127023753e-16,0.5,8.604036659306397,NOT_HOTSPOT,HAL Old Airport,HAL Old Airport / Cell-abffff,12.9442735,77.68021562499999,1.0,8.604036659306397,MINIMAL
8961892460fffff,trend_classifier,0,0,0,FALLING,-0.5000000000000004,0.5,6.118375643035228,NOT_HOTSPOT,HSR Layout,HSR Layout / Cell-0fffff,12.89882615,77.6509575875,0.7,4.28286295012466,MINIMAL
89618924e53ffff,trend_classifier,2,0,0,RISING,0.29999999999999977,0.5,5.942212162605506,NOT_HOTSPOT,J.P. Nagar,J.P. Nagar / Cell-53ffff,12.90157638,77.60106274,1.3,7.724875811387158,MINIMAL
8960145b597ffff,trend_classifier,0,0,0,FALLING,-1.300000000000001,0.5,15.5575345718399,EMERGING,V.V.Puram (C.Pet),V.V.Puram (C.Pet) / Cell-97ffff,12.960297621666664,77.57236383666667,0.7,10.89027420028793,MINIMAL
896189262abffff,trend_classifier,12,0,0,RISING,2.9,0.5,15.947343296167,EMERGING,Electronic City,Electronic City / Cell-abffff,12.854312213043476,77.6620994652174,1.3,20.7315462850171,LOW
89601451697ffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,8.882944776680523,NOT_HOTSPOT,Thalagattapura,Thalagattapura / Cell-97ffff,12.8865023,77.5380934,0.8,7.106355821344419,MINIMAL
89618924a23ffff,trend_classifier,0,0,0,STABLE,-7.850462293418875e-17,0.5,7.381136379602658,NOT_HOTSPOT,K.S. Layout,K.S. Layout / Cell-23ffff,12.9121794,77.5676557,1.0,7.381136379602658,MINIMAL
89601458643ffff,trend_classifier,3,0,0,RISING,0.9999999999999998,0.5,9.750850940158998,EMERGING,Rajajinagar,Rajajinagar / Cell-43ffff,13.008860733333334,77.54014113333334,1.3,12.676106222206696,MINIMAL
89618925e07ffff,trend_classifier,0,0,0,STABLE,-5.909437655256903e-17,0.5,10.485651881151218,NOT_HOTSPOT,Adugodi,Adugodi / Cell-07ffff,12.948222766666666,77.61974626666667,1.0,10.485651881151218,MINIMAL
8961892540bffff,trend_classifier,18,0,0,RISING,4.8,0.5,25.938006708563066,EMERGING,Bellandur,Bellandur / Cell-0bffff,12.928255958641977,77.6795646919753,1.3,33.719408721131984,LOW
8961892cd03ffff,trend_classifier,0,0,0,STABLE,-0.1000000000000003,0.5,8.691718101142818,NOT_HOTSPOT,R.T. Nagar,R.T. Nagar / Cell-03ffff,13.022857227272729,77.60081543636365,1.0,8.691718101142818,MINIMAL
8961892c3bbffff,trend_classifier,2,0,0,RISING,0.29999999999999977,0.5,11.591477310273136,NOT_HOTSPOT,Hennuru,Hennuru / Cell-bbffff,13.053325214285715,77.64618442857143,1.3,15.068920503355077,MINIMAL
896014596c3ffff,trend_classifier,0,0,0,FALLING,-1.4000000000000012,0.5,13.757942568248977,NOT_HOTSPOT,Kodigehalli,Kodigehalli / Cell-c3ffff,13.053250126666669,77.57520040000001,0.7,9.630559797774284,MINIMAL
8961892e02bffff,insufficient_data,2,0,0,UNKNOWN,0.0,0.1,21.1550306700148,NOT_HOTSPOT,Mahadevapura,Mahadevapura / Cell-2bffff,12.9972037,77.6834883,0.8,16.92402453601184,MINIMAL
8960145b0cbffff,trend_classifier,0,0,0,FALLING,-4.400000000000005,0.5,21.589903676224694,EMERGING,Sheshadripuram,Sheshadripuram / Cell-cbffff,12.996643439473685,77.58418768114035,0.7,15.112932573357284,MINIMAL
8961892493bffff,trend_classifier,8,0,0,RISING,1.7,0.5,19.62850267835274,NOT_HOTSPOT,Thalagattapura,Thalagattapura / Cell-3bffff,12.881958980298904,77.54630107548562,1.3,25.51705348185856,LOW
8961892c947ffff,trend_classifier,2,0,0,RISING,0.2999999999999997,0.5,14.85479605917471,NOT_HOTSPOT,Kodigehalli,Kodigehalli / Cell-47ffff,13.043676308333334,77.58431269166667,1.3,19.311234876927124,MINIMAL
896016911bbffff,trend_classifier,0,0,0,STABLE,-7.850462293418875e-17,0.5,14.951078354337938,NOT_HOTSPOT,Devanahalli Airport,Devanahalli Airport / Cell-bbffff,13.2421686,77.70413555,1.0,14.951078354337938,MINIMAL
8961892ec47ffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,4.055594589029794,NOT_HOTSPOT,Banaswadi,Banaswadi / Cell-47ffff,12.9838869,77.6493316,0.8,3.244475671223835,MINIMAL
89618927233ffff,trend_classifier,0,0,0,FALLING,-2.1000000000000014,0.5,15.72904007938743,EMERGING,Bellandur,Bellandur / Cell-33ffff,12.909361669230767,77.68820768461538,0.7,11.0103280555712,MINIMAL
89618921d57ffff,trend_classifier,1,0,0,STABLE,8.042999111436189e-16,0.5,13.48523109948767,NOT_HOTSPOT,Whitefield,Whitefield / Cell-57ffff,12.97506617142857,77.75098915714285,1.0,13.48523109948767,MINIMAL
89618921937ffff,trend_classifier,5,0,0,RISING,1.9999999999999996,0.5,11.675513778803664,NOT_HOTSPOT,Mahadevapura,Mahadevapura / Cell-37ffff,12.981003325,77.720849175,1.3,15.178167912444763,MINIMAL
8961892ec93ffff,trend_classifier,1,0,0,STABLE,-1.1818875310513807e-16,0.5,20.120113095362026,NOT_HOTSPOT,Jeevanbheemanagar,Jeevanbheemanagar / Cell-93ffff,12.968089074023435,77.6554970149745,1.0,20.120113095362026,LOW
896014596cbffff,trend_classifier,2,0,0,RISING,0.29999999999999977,0.5,12.424634643496969,NOT_HOTSPOT,Kodigehalli,Kodigehalli / Cell-cbffff,13.055947033333332,77.57639773333334,1.3,16.15202503654606,MINIMAL
8961892588bffff,trend_classifier,0,0,0,FALLING,-2.1000000000000014,0.5,11.768213287115415,EMERGING,Mico Layout,Mico Layout / Cell-8bffff,12.936112555882351,77.60696920808823,0.7,8.23774930098079,MINIMAL
8960145b083ffff,trend_classifier,6,0,0,RISING,1.0999999999999999,0.5,11.365897182991905,EMERGING,High ground,High ground / Cell-83ffff,12.985980741738748,77.57850762438072,1.3,14.775666337889476,MINIMAL
8961892526fffff,trend_classifier,2,0,0,FALLING,-1.3000000000000012,0.5,11.698690099211651,EMERGING,Jeevanbheemanagar,Jeevanbheemanagar / Cell-6fffff,12.971745026136364,77.6583489875,0.7,8.189083069448156,MINIMAL
8960145b303ffff,trend_classifier,7,0,0,FALLING,-6.200000000000008,0.5,19.33028788571133,CONFIRMED_HIGH,Malleshwaram,Malleshwaram / Cell-03ffff,13.008333631058823,77.55613126917646,0.7,13.531201519997929,MINIMAL
8961892f503ffff,trend_classifier,0,0,0,FALLING,-1.0,0.5,6.955166486778458,NOT_HOTSPOT,K.R. Pura,K.R. Pura / Cell-03ffff,13.023785828571429,77.71671557142857,0.7,4.86861654074492,MINIMAL
8961892728bffff,trend_classifier,1,0,0,FALLING,-0.9000000000000011,0.5,6.896523361801665,EMERGING,Bellandur,Bellandur / Cell-8bffff,12.906284870915764,77.69819781924265,0.7,4.827566353261165,MINIMAL
8961892ddbbffff,trend_classifier,0,0,0,FALLING,-1.200000000000001,0.5,19.899637133884475,NOT_HOTSPOT,Hennuru,Hennuru / Cell-bbffff,13.068192832258063,77.62911977096775,0.7,13.929745993719132,MINIMAL
8961892e077ffff,trend_classifier,1,0,0,RISING,0.19999999999999996,0.5,5.577018131241567,EMERGING,Mahadevapura,Mahadevapura / Cell-77ffff,12.998672,77.68820767692308,1.3,7.250123570614037,MINIMAL
89601459b07ffff,trend_classifier,1,0,0,STABLE,0.09999999999999991,0.5,15.818875638598149,NOT_HOTSPOT,No Police Station,No Police Station / Cell-07ffff,13.058717718181818,77.4663853848485,1.0,15.818875638598149,MINIMAL
89601451663ffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,4.87707852541898,NOT_HOTSPOT,K.S. Layout,K.S. Layout / Cell-63ffff,12.9048421,77.5299793,0.8,3.9016628203351846,MINIMAL
8961892190fffff,trend_classifier,0,0,0,FALLING,-1.5000000000000002,0.5,11.711084547398686,NOT_HOTSPOT,Mahadevapura,Mahadevapura / Cell-0fffff,12.989072033333334,77.72792696666667,0.7,8.19775918317908,MINIMAL
89618924a0fffff,trend_classifier,0,0,0,FALLING,-0.4000000000000007,0.5,4.912406285248001,EMERGING,K.S. Layout,K.S. Layout / Cell-0fffff,12.913735816666668,77.57319425,0.7,3.4386843996736007,MINIMAL
8961892ea37ffff,trend_classifier,2,0,0,STABLE,-0.20000000000000087,0.5,10.32587063683623,NOT_HOTSPOT,Banaswadi,Banaswadi / Cell-37ffff,13.01289635,77.62666936818182,1.0,10.32587063683623,MINIMAL
89618925b63ffff,trend_classifier,106,0,0,RISING,9.499999999999988,0.5,19.547515560556597,CONFIRMED_HIGH,Halasuru Gate,Halasuru Gate / Cell-63ffff,12.96384459064522,77.5816514832207,1.3,25.411770228723576,LOW
896189219cfffff,trend_classifier,99,0,0,RISING,21.9,0.5,28.179392579676428,EMERGING,Mahadevapura,Mahadevapura / Cell-cfffff,12.987585530590716,77.73468063059072,1.3,36.63321035357936,LOW
8961892ed4fffff,trend_classifier,0,0,0,FALLING,-2.500000000000003,0.5,19.782704514148808,EMERGING,Halasur,Halasur / Cell-4fffff,12.980433020024917,77.62971318848,0.7,13.847893159904165,MINIMAL
8960145b28bffff,trend_classifier,33,0,0,RISING,8.500000000000002,0.5,7.182367493090641,NOT_HOTSPOT,Sadashivanagar,Sadashivanagar / Cell-8bffff,13.011028603921568,77.58360847254902,1.3,9.337077741017834,MINIMAL
89618920b6bffff,trend_classifier,2,0,0,RISING,0.29999999999999993,0.5,18.37952723739596,NOT_HOTSPOT,HAL Old Airport,HAL Old Airport / Cell-6bffff,12.9670975625,77.70146513750001,1.3,23.893385408614748,LOW
89618925217ffff,trend_classifier,0,0,0,FALLING,-1.9,0.5,3.999120523345301,EMERGING,Jeevanbheemanagar,Jeevanbheemanagar / Cell-17ffff,12.960004536,77.665935588,0.7,2.7993843663417106,MINIMAL
8960145b183ffff,trend_classifier,0,0,0,STABLE,-2.0083673326242142e-16,0.5,15.028446883642458,NOT_HOTSPOT,Magadi Road,Magadi Road / Cell-83ffff,12.980219772727274,77.55627059090908,1.0,15.028446883642458,MINIMAL
89601458037ffff,trend_classifier,9,0,0,RISING,1.5999999999999994,0.5,6.270160777814351,NOT_HOTSPOT,Kamakshipalya,Kamakshipalya / Cell-37ffff,12.990244450980391,77.50478223529412,1.3,8.151209011158658,MINIMAL
8961892db2fffff,trend_classifier,2,0,0,RISING,0.500000000000001,0.5,14.320591871534347,NOT_HOTSPOT,Yelahanka,Yelahanka / Cell-2fffff,13.115274969999998,77.60700837,1.3,18.61676943299465,MINIMAL
896014580b7ffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,4.003575852964562,NOT_HOTSPOT,Jnanabharathi,Jnanabharathi / Cell-b7ffff,12.981962,77.5110253,0.8,3.2028606823716497,MINIMAL
89618925123ffff,trend_classifier,107,0,0,RISING,22.200000000000003,0.5,19.32159686697186,EMERGING,Adugodi,Adugodi / Cell-23ffff,12.93257742425532,77.63155460404255,1.3,25.11807592706342,LOW
89618920c17ffff,trend_classifier,7,0,0,RISING,0.7999999999999994,0.5,8.558857690722293,NOT_HOTSPOT,Whitefield,Whitefield / Cell-17ffff,12.921080505882356,77.73636147058824,1.3,11.126514997938981,MINIMAL
89618925c83ffff,trend_classifier,2,0,0,RISING,0.29999999999999977,0.5,6.92888454141451,NOT_HOTSPOT,Madiwala,Madiwala / Cell-83ffff,12.917738783333334,77.62269693750001,1.3,9.007549903838862,MINIMAL
8961892eccfffff,trend_classifier,0,0,0,FALLING,-0.4999999999999999,0.5,11.014132441177257,NOT_HOTSPOT,Banaswadi,Banaswadi / Cell-cfffff,12.980017134433592,77.65470826503687,0.7,7.709892708824079,MINIMAL
8961892086bffff,trend_classifier,0,0,0,FALLING,-33.80000000000002,0.5,20.622360073936918,EMERGING,Whitefield,Whitefield / Cell-6bffff,12.951416490500602,77.71746905151582,0.7,14.435652051755842,MINIMAL
89601696443ffff,trend_classifier,4,0,0,RISING,0.9999999999999998,0.5,15.401381330838936,NOT_HOTSPOT,Yelahanka,Yelahanka / Cell-43ffff,13.09113385,77.59679493333333,1.3,20.021795730090616,LOW
8961892ec2fffff,trend_classifier,2,0,0,RISING,0.4999999999999999,0.5,17.825403608405438,NOT_HOTSPOT,Jeevanbheemanagar,Jeevanbheemanagar / Cell-2fffff,12.979731175,77.6377609,1.3,23.17302469092707,LOW
8960145a423ffff,trend_classifier,129,0,0,RISING,30.100000000000005,0.5,16.305319069039392,EMERGING,Banashankari,Banashankari / Cell-23ffff,12.92674572097902,77.55081432097901,1.3,21.19691478975121,LOW
89618924b43ffff,insufficient_data,4,0,0,UNKNOWN,0.0,0.1,9.215824396642702,NOT_HOTSPOT,K.S. Layout,K.S. Layout / Cell-43ffff,12.9114261925,77.5585588875,0.8,7.372659517314162,MINIMAL
89601459babffff,trend_classifier,0,0,0,STABLE,-2.0083673326242142e-16,0.5,12.276749474942848,NOT_HOTSPOT,No Police Station,No Police Station / Cell-abffff,13.058386714285714,77.46640704285714,1.0,12.276749474942848,MINIMAL
8961892cd13ffff,trend_classifier,1,0,0,STABLE,1.1011533127023753e-16,0.5,11.582944776680524,NOT_HOTSPOT,R.T. Nagar,R.T. Nagar / Cell-13ffff,13.021935775,77.6023389,1.0,11.582944776680524,MINIMAL
89618925d27ffff,trend_classifier,0,0,0,FALLING,-1.3000000000000007,0.5,12.51425784358689,NOT_HOTSPOT,Jayanagara,Jayanagara / Cell-27ffff,12.916898930232556,77.58591915348838,0.7,8.759980490510822,MINIMAL
8961892644bffff,trend_classifier,6,0,0,RISING,2.999999999999999,0.5,20.32196831930721,NOT_HOTSPOT,Electronic City,Electronic City / Cell-4bffff,12.83079402,77.68130086,1.3,26.418558815099374,LOW
896189246afffff,trend_classifier,0,0,0,STABLE,-5.909437655256903e-17,0.5,14.357436578545489,EMERGING,HSR Layout,HSR Layout / Cell-afffff,12.890500548925402,77.64542914078706,1.0,14.357436578545489,MINIMAL
8961892498bffff,trend_classifier,1,0,0,STABLE,1.1011533127023753e-16,0.5,7.770751874041759,NOT_HOTSPOT,Thalagattapura,Thalagattapura / Cell-8bffff,12.8787297,77.55528235,1.0,7.770751874041759,MINIMAL
89618925947ffff,trend_classifier,25,0,0,FALLING,-7.000000000000008,0.5,23.05554864422381,EMERGING,Wilson Garden,Wilson Garden / Cell-47ffff,12.939483171518988,77.5839800113924,0.7,16.138884050956666,MINIMAL
